[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG255RN,Rio Grande do Norte,TERRA,11,0,0,354,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG533RN,Rio Grande do Norte,TERRA,79,0,0,5253,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG783DRN,Rio Grande do Norte,TERRA,12,0,0,171,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG376RN,Rio Grande do Norte,TERRA,25,0,0,2002,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG64RN,Rio Grande do Norte,TERRA,19,0,0,3243,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG161RN,Rio Grande do Norte,TERRA,24,0,0,4536,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG192RN,Rio Grande do Norte,TERRA,17,0,0,486,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG234RN,Rio Grande do Norte,TERRA,15,0,0,2358,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG681RN,Rio Grande do Norte,TERRA,10,0,0,28,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG7RN,Rio Grande do Norte,TERRA,17,0,0,2367,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG14RN,Rio Grande do Norte,TERRA,11,0,0,323,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG257RN,Rio Grande do Norte,TERRA,15,0,0,1199,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG719RN,Rio Grande do Norte,TERRA,34,0,0,2559,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG710RN,Rio Grande do Norte,TERRA,25,0,0,1286,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG631RN,Rio Grande do Norte,TERRA,128,0,0,3637,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG639RN,Rio Grande do Norte,TERRA,25,0,0,1333,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG584RN,Rio Grande do Norte,TERRA,22,0,0,3025,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG357RN,Rio Grande do Norte,TERRA,32,0,0,1114,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG792DRN,Rio Grande do Norte,TERRA,28,0,0,1419,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG848RN,Rio Grande do Norte,TERRA,20,0,0,843,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG163RN,Rio Grande do Norte,TERRA,16,0,0,1120,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG103RN,Rio Grande do Norte,TERRA,9,0,0,889,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG519RN,Rio Grande do Norte,TERRA,70,0,0,5824,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG518RN,Rio Grande do Norte,TERRA,32,0,0,3254,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG535RN,Rio Grande do Norte,TERRA,8,0,0,467,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG563RN,Rio Grande do Norte,TERRA,24,0,0,678,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG730RN,Rio Grande do Norte,TERRA,34,0,0,1477,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG791DRN,Rio Grande do Norte,TERRA,44,0,0,1813,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG782DRN,Rio Grande do Norte,TERRA,35,0,0,572,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG555RN,Rio Grande do Norte,TERRA,10,0,0,4693,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG553RN,Rio Grande do Norte,TERRA,25,0,0,4102,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG753RN,Rio Grande do Norte,TERRA,12,0,0,567,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG564RN,Rio Grande do Norte,TERRA,35,0,0,1554,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG539RN,Rio Grande do Norte,TERRA,31,0,0,2416,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG612RN,Rio Grande do Norte,TERRA,17,0,0,614,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG591RN,Rio Grande do Norte,TERRA,14,0,0,901,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG587RN,Rio Grande do Norte,TERRA,21,0,0,1771,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG592RN,Rio Grande do Norte,TERRA,28,0,0,1392,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG713RN,Rio Grande do Norte,TERRA,19,0,0,1014,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG212RN,Rio Grande do Norte,TERRA,13,0,0,223,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG210RN,Rio Grande do Norte,TERRA,32,0,0,1577,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG191RN,Rio Grande do Norte,TERRA,28,0,0,4245,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG538RN,Rio Grande do Norte,TERRA,33,0,0,3601,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG247RN,Rio Grande do Norte,TERRA,17,0,0,3937,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG186RN,Rio Grande do Norte,TERRA,19,0,0,2313,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG153RN,Rio Grande do Norte,TERRA,36,0,0,5947,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG786DRN,Rio Grande do Norte,TERRA,27,0,0,131,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG200RN,Rio Grande do Norte,TERRA,21,0,0,1962,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG715RN,Rio Grande do Norte,TERRA,17,0,0,819,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG23RN,Rio Grande do Norte,TERRA,11,0,0,64,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG717RN,Rio Grande do Norte,TERRA,12,0,0,227,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG344RN,Rio Grande do Norte,TERRA,17,0,0,805,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG84RN,Rio Grande do Norte,TERRA,32,0,0,1285,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG499RN,Rio Grande do Norte,TERRA,31,0,0,3036,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG274RN,Rio Grande do Norte,TERRA,7,0,0,313,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG236RN,Rio Grande do Norte,TERRA,17,0,0,3297,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG193RN,Rio Grande do Norte,TERRA,17,0,0,552,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG285RN,Rio Grande do Norte,TERRA,14,0,0,850,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG396RN,Rio Grande do Norte,TERRA,20,0,0,918,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG61RN,Rio Grande do Norte,TERRA,18,0,0,1041,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG611RN,Rio Grande do Norte,TERRA,24,0,0,1657,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG609RN,Rio Grande do Norte,TERRA,7,0,0,9,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG10RN,Rio Grande do Norte,TERRA,18,0,0,293,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG70RN,Rio Grande do Norte,TERRA,95,0,0,3789,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG640RN,Rio Grande do Norte,TERRA,15,0,0,741,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG523RN,Rio Grande do Norte,TERRA,34,0,0,909,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG371RN,Rio Grande do Norte,TERRA,22,0,0,1672,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG551RN,Rio Grande do Norte,TERRA,8,0,0,192,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG12RN,Rio Grande do Norte,TERRA,8,0,0,328,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG502RN,Rio Grande do Norte,TERRA,21,0,0,808,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG21RN,Rio Grande do Norte,TERRA,26,0,0,2893,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG250RN,Rio Grande do Norte,TERRA,13,0,0,405,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG324RN,Rio Grande do Norte,TERRA,21,0,0,1327,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,3ARG3RN,Rio Grande do Norte,TERRA,17,0,0,394,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG69RN,Rio Grande do Norte,TERRA,44,0,0,4641,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG503RN,Rio Grande do Norte,TERRA,27,0,0,3291,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG187RN,Rio Grande do Norte,TERRA,49,0,0,589,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG6RN,Rio Grande do Norte,TERRA,37,0,0,1761,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG174RN,Rio Grande do Norte,TERRA,86,0,0,4970,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG505RN,Rio Grande do Norte,TERRA,82,0,0,1434,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG590RN,Rio Grande do Norte,TERRA,17,0,0,515,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG60RN,Rio Grande do Norte,TERRA,19,0,0,694,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG36RN,Rio Grande do Norte,TERRA,35,0,0,538,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG68RN,Rio Grande do Norte,TERRA,21,0,0,374,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG199RN,Rio Grande do Norte,TERRA,12,0,0,229,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG314RN,Rio Grande do Norte,TERRA,10,0,0,31,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG785DRN,Rio Grande do Norte,TERRA,40,0,0,1358,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG789DRN,Rio Grande do Norte,TERRA,22,0,0,1405,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG160RN,Rio Grande do Norte,TERRA,35,0,0,4873,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG723RN,Rio Grande do Norte,TERRA,10,0,0,310,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG397RN,Rio Grande do Norte,TERRA,16,0,0,1183,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG613RN,Rio Grande do Norte,TERRA,12,0,0,843,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG369RN,Rio Grande do Norte,TERRA,13,0,0,355,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG24RN,Rio Grande do Norte,TERRA,25,0,0,2534,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG781DRN,Rio Grande do Norte,TERRA,30,0,0,1384,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR94RN,Rio Grande do Norte,TERRA,9,0,0,2485,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR106RN,Rio Grande do Norte,TERRA,10,0,0,596,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR96RN,Rio Grande do Norte,TERRA,17,0,0,54,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR91RN,Rio Grande do Norte,TERRA,21,0,0,752,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA490RN,Rio Grande do Norte,TERRA,9,0,0,1182,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR116RN,Rio Grande do Norte,TERRA,14,0,0,44,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR71RN,Rio Grande do Norte,TERRA,18,0,0,2685,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR108RN,Rio Grande do Norte,TERRA,15,0,0,1105,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR72RN,Rio Grande do Norte,TERRA,9,0,0,1726,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA822RN,Rio Grande do Norte,TERRA,10,0,0,50,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR83RN,Rio Grande do Norte,TERRA,15,0,0,443,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR115RN,Rio Grande do Norte,TERRA,13,0,0,194,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3GMR7RN,Rio Grande do Norte,TERRA,10,0,0,1602,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR120RN,Rio Grande do Norte,TERRA,12,0,0,278,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR117RN,Rio Grande do Norte,TERRA,10,0,0,367,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR52RN,Rio Grande do Norte,TERRA,14,0,0,104,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS9RN,Rio Grande do Norte,TERRA,12,0,0,125,0,,,,,,,,
2023,mai/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR89RN,Rio Grande do Norte,TERRA,18,0,0,67,0,,,,,,,,
2023,mai/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA5DBA,Bahia,TERRA,9,0,0,0,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1297DRN,Rio Grande do Norte,TERRA,9,0,0,930,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1917RN,Rio Grande do Norte,TERRA,7,0,0,3894,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1446RN,Rio Grande do Norte,TERRA,6,0,0,360,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1280DRN,Rio Grande do Norte,TERRA,5,0,0,805,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1303RN,Rio Grande do Norte,TERRA,9,0,0,2354,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1749RN,Rio Grande do Norte,TERRA,6,0,0,786,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1190DRN,Rio Grande do Norte,TERRA,9,0,0,968,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1094DRN,Rio Grande do Norte,TERRA,6,0,0,220,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET908DRN,Rio Grande do Norte,TERRA,5,0,0,85,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1267RN,Rio Grande do Norte,TERRA,5,0,0,1925,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito A,7ET599RN,Rio Grande do Norte,TERRA,7,0,0,1659,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito A,7ET95RN,Rio Grande do Norte,TERRA,5,0,0,1779,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1383RN,Rio Grande do Norte,TERRA,6,0,0,209,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1675RN,Rio Grande do Norte,TERRA,7,0,0,2539,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1648DRN,Rio Grande do Norte,TERRA,9,0,0,1505,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1508RN,Rio Grande do Norte,TERRA,5,0,0,2260,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito A,7ET1434DRN,Rio Grande do Norte,TERRA,6,0,0,1030,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora de Lagoa de Laje -2,3BRSA1354RN,Rio Grande do Norte,TERRA,10,0,0,674,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1574RN,Rio Grande do Norte,TERRA,6,0,0,1848,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1696RN,Rio Grande do Norte,TERRA,6,0,0,1021,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1701RN,Rio Grande do Norte,TERRA,10,0,0,1973,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1713RN,Rio Grande do Norte,TERRA,7,0,0,1454,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET119RN,Rio Grande do Norte,TERRA,4,0,0,102,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1616DRN,Rio Grande do Norte,TERRA,7,0,0,333,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1637DRN,Rio Grande do Norte,TERRA,8,0,0,1693,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1700RN,Rio Grande do Norte,TERRA,5,0,0,983,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1656RN,Rio Grande do Norte,TERRA,7,0,0,2398,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1662RN,Rio Grande do Norte,TERRA,10,0,0,2067,0,,,,,,,,
2023,mai/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1100DRN,Rio Grande do Norte,TERRA,6,0,0,198,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG752RN,Rio Grande do Norte,TERRA,4,0,0,161,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG748RN,Rio Grande do Norte,TERRA,5,0,0,701,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG755RN,Rio Grande do Norte,TERRA,5,0,0,95,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG773RN,Rio Grande do Norte,TERRA,7,0,0,565,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG769RN,Rio Grande do Norte,TERRA,5,0,0,39,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG767RN,Rio Grande do Norte,TERRA,5,0,0,147,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG765RN,Rio Grande do Norte,TERRA,5,0,0,5,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG757RN,Rio Grande do Norte,TERRA,5,0,0,56,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG628RN,Rio Grande do Norte,TERRA,6,0,0,165,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG37RN,Rio Grande do Norte,TERRA,6,0,0,395,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG702RN,Rio Grande do Norte,TERRA,3,0,0,34,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG13RN,Rio Grande do Norte,TERRA,3,0,0,11,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG156RN,Rio Grande do Norte,TERRA,6,0,0,481,0,,,,,,,,
2023,mai/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG259RN,Rio Grande do Norte,TERRA,5,0,0,122,0,,,,,,,,
