[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,3AR20BA,Bahia,TERRA,126,104,0,2596,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR309DBA,Bahia,TERRA,143,105,0,9411,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR303DBA,Bahia,TERRA,95,53,0,1890,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR118BA,Bahia,TERRA,60,36,0,2067,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR23BA,Bahia,TERRA,106,71,0,2905,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR305BA,Bahia,TERRA,106,64,0,4578,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR306BA,Bahia,TERRA,169,113,0,6436,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR300BA,Bahia,TERRA,133,90,0,1185,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR296DBA,Bahia,TERRA,71,49,0,3813,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR38BA,Bahia,TERRA,10,7,0,5469,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR216BA,Bahia,TERRA,46,23,0,1841,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR167BA,Bahia,TERRA,88,61,0,690,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR277BA,Bahia,TERRA,10,7,0,1246,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR332DBA,Bahia,TERRA,43,27,0,2069,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR312DBA,Bahia,TERRA,92,62,0,237,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR265BA,Bahia,TERRA,173,128,0,2950,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR240BA,Bahia,TERRA,31,19,0,9656,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR198BA,Bahia,TERRA,94,77,0,3266,0,,,,,,,,
2023,set/2023,RIACHO OURICURI,Recôncavo,Estação Riacho Ouricuri,7ROU15BA,Bahia,TERRA,119,1,0,1380,0,,,,,,,,
2023,set/2023,RIACHO OURICURI,Recôncavo,Estação Riacho Ouricuri,7ROU20BA,Bahia,TERRA,154,1,0,647,0,,,,,,,,
2023,set/2023,RIACHO OURICURI,Recôncavo,Estação Riacho Ouricuri,7ROU14BA,Bahia,TERRA,20,0,0,674,0,,,,,,,,
2023,set/2023,LEODÓRIO,Recôncavo,Ponto de Coleta do LE-2,1LE2BA,Bahia,TERRA,6,0,0,2,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,3ML8BA,Bahia,TERRA,188,4,0,2751,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML56DBA,Bahia,TERRA,71,3,0,309,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML54DBA,Bahia,TERRA,109,3,0,777,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML52DBA,Bahia,TERRA,262,1,0,1111,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML43DBA,Bahia,TERRA,167,3,0,1535,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML40DBA,Bahia,TERRA,395,11,0,1438,0,,,,,,,,
2023,set/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML46DBA,Bahia,TERRA,216,4,0,2702,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU109DBA,Bahia,TERRA,157,3,0,1192,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU58BA,Bahia,TERRA,115,2,0,296,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU30BA,Bahia,TERRA,22,0,0,857,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU13BA,Bahia,TERRA,13,0,0,43,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU100DBA,Bahia,TERRA,24,1,0,558,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU92DBA,Bahia,TERRA,11,0,0,3491,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU50BA,Bahia,TERRA,29,1,0,344,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU6BA,Bahia,TERRA,133,1,0,625,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU119DBA,Bahia,TERRA,54,1,0,803,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU118DBA,Bahia,TERRA,97,1,0,196,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU112DBA,Bahia,TERRA,12,0,0,306,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU98DBA,Bahia,TERRA,25,0,0,308,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU114DBA,Bahia,TERRA,20,4,0,257,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC108DPAM,Amazonas,TERRA,2,38,0,2,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,3BRSA515AM,Amazonas,TERRA,828,6516,0,0,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,9RUC104DPAM,Amazonas,TERRA,855,5186,0,2420,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC79HPAM,Amazonas,TERRA,306,3430,0,200,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC86HAM,Amazonas,TERRA,436,5244,0,358,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC24DAM,Amazonas,TERRA,455,7376,0,138,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC58HPAM,Amazonas,TERRA,730,7875,0,1414,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC96HPAM,Amazonas,TERRA,174,3487,0,640,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC94DPAM,Amazonas,TERRA,288,1216,0,1764,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC107HPAM,Amazonas,TERRA,248,5438,0,813,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC89HAM,Amazonas,TERRA,420,1784,0,1283,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC62HPAM,Amazonas,TERRA,249,5857,0,1694,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC85HPAM,Amazonas,TERRA,933,7520,0,1052,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,4RUC10AM,Amazonas,TERRA,1071,7854,0,1691,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,9RUC75DAM,Amazonas,TERRA,1233,9901,0,1550,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,9RUC97DPAM,Amazonas,TERRA,2047,11605,0,75,0,,,,,,,,
2023,set/2023,RIO URUCU,Solimões,POLO ARARA,7RUC83HAM,Amazonas,TERRA,165,2841,0,32,0,,,,,,,,
2023,set/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,8FBM154BA,Bahia,TERRA,32,0,0,42,0,,,,,,,,
2023,set/2023,FAZENDA IMBÉ,Recôncavo,Ponto de Coleta do RSE-1,1RSE1BA,Bahia,TERRA,11,0,0,151,0,,,,,,,,
2023,set/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7RCB57BA,Bahia,TERRA,50,9,0,62,0,,,,,,,,
2023,set/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND39DBA,Bahia,TERRA,13,52,0,1,0,,,,,,,,
2023,set/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND17DBA,Bahia,TERRA,58,46,0,5,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR246BA,Bahia,TERRA,44,30,0,40,0,,,,,,,,
2023,set/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR24BA,Bahia,TERRA,51,36,0,192,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU117DBA,Bahia,TERRA,7,0,0,1186,0,,,,,,,,
2023,set/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,1MM1BA,Bahia,TERRA,31,1,0,0,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR246BA,Bahia,TERRA,17,10,0,108,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR24BA,Bahia,TERRA,91,52,0,248,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND39DBA,Bahia,TERRA,6,27,0,1,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND5DBA,Bahia,TERRA,3,7,0,0,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND17DBA,Bahia,TERRA,41,48,0,5,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,8FBM152BA,Bahia,TERRA,25,56,0,77,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,5FBM3BA,Bahia,TERRA,42,0,0,2,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,8FBM154BA,Bahia,TERRA,19,0,0,96,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM95BA,Bahia,TERRA,37,0,0,1,0,,,,,,,,
2023,ago/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU117DBA,Bahia,TERRA,8,0,0,1071,0,,,,,,,,
2023,ago/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,1MM1BA,Bahia,TERRA,34,1,0,0,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR265BA,Bahia,TERRA,228,132,0,3005,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR311DBA,Bahia,TERRA,123,76,0,7174,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR104BA,Bahia,TERRA,70,40,0,6431,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR128BA,Bahia,TERRA,8,4,0,734,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR218BA,Bahia,TERRA,8,4,0,4382,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR58BA,Bahia,TERRA,77,47,0,2574,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR39BA,Bahia,TERRA,44,25,0,271,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR38BA,Bahia,TERRA,47,21,0,6511,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR310DBA,Bahia,TERRA,162,110,0,5178,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR293BA,Bahia,TERRA,328,188,0,5982,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR271BA,Bahia,TERRA,165,97,0,4523,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR212BA,Bahia,TERRA,75,43,0,875,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR167BA,Bahia,TERRA,40,20,0,793,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR149BA,Bahia,TERRA,12,8,0,273,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR155BA,Bahia,TERRA,161,99,0,931,0,,,,,,,,
2023,ago/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7FI61BA,Bahia,TERRA,61,3,0,313,0,,,,,,,,
2023,ago/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7RCB65BA,Bahia,TERRA,212,106,0,890,0,,,,,,,,
2023,ago/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7FI91BA,Bahia,TERRA,115,19,0,689,0,,,,,,,,
2023,ago/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7FI94BA,Bahia,TERRA,50,6,0,322,0,,,,,,,,
2023,ago/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7RCB35BA,Bahia,TERRA,14,16,0,702,0,,,,,,,,
2023,ago/2023,FAZENDA IMBÉ,Recôncavo,Estação Faz. Imbé,7RCB70BA,Bahia,TERRA,72,37,0,65,0,,,,,,,,
2023,ago/2023,MASSAPÊ,Recôncavo,Estação Massapê,7MP24DBA,Bahia,TERRA,0,6,0,0,0,,,,,,,,
2023,ago/2023,MASSAPÊ,Recôncavo,Estação Massapê,7MP20BA,Bahia,TERRA,61,462,0,25,0,,,,,,,,
2023,ago/2023,FAZENDA AZEVEDO,Recôncavo,Ponto de Coleta do FA-1,7FA12BA,Bahia,TERRA,33,12,0,27,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas,4BRSA1078DBA,Bahia,TERRA,618,2,0,8829,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas,7FP37BA,Bahia,TERRA,13,0,0,123,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas Extensão,7FP44DBA,Bahia,TERRA,178,3,0,9371,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas,7FP16BA,Bahia,TERRA,137,1,0,9747,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas Extensão,7FP58DBA,Bahia,TERRA,81,3,0,4304,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas Sul,4BRSA1040DBA,Bahia,TERRA,97,20,0,550,0,,,,,,,,
2023,ago/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas Sul,7FP73DBA,Bahia,TERRA,65,67,0,12,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA5DBA,Bahia,TERRA,49,106,0,0,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR240BA,Bahia,TERRA,25,13,0,10277,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR216BA,Bahia,TERRA,114,65,0,3624,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,8AR188BA,Bahia,TERRA,199,104,0,1124,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR320DBA,Bahia,TERRA,114,65,0,4947,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR56ABA,Bahia,TERRA,93,65,0,3118,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR27BA,Bahia,TERRA,124,71,0,3881,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR316DBA,Bahia,TERRA,67,39,0,1356,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR272BA,Bahia,TERRA,3,2,0,395,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR224BA,Bahia,TERRA,129,69,0,6575,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR213BA,Bahia,TERRA,64,37,0,4521,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR207BA,Bahia,TERRA,114,57,0,5889,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR294DBA,Bahia,TERRA,27,14,0,5678,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR118BA,Bahia,TERRA,93,47,0,2032,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR203BA,Bahia,TERRA,77,55,0,824,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR312DBA,Bahia,TERRA,115,66,0,251,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR88BA,Bahia,TERRA,39,22,0,1206,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR78BA,Bahia,TERRA,108,62,0,1720,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR305BA,Bahia,TERRA,97,53,0,4945,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR306BA,Bahia,TERRA,187,97,0,6726,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR298BA,Bahia,TERRA,2,1,0,358,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR277BA,Bahia,TERRA,20,12,0,2009,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR209BA,Bahia,TERRA,83,42,0,1053,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR332DBA,Bahia,TERRA,58,31,0,2155,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR205BA,Bahia,TERRA,191,93,0,2092,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR126BA,Bahia,TERRA,62,43,0,3055,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR327DBA,Bahia,TERRA,386,179,0,553,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR309DBA,Bahia,TERRA,225,129,0,13216,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR54BA,Bahia,TERRA,318,178,0,2203,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR146BA,Bahia,TERRA,69,42,0,6496,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR23BA,Bahia,TERRA,109,60,0,2164,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR303DBA,Bahia,TERRA,87,46,0,1831,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR300BA,Bahia,TERRA,160,91,0,1231,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR183BA,Bahia,TERRA,24,13,0,3504,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR326DBA,Bahia,TERRA,76,43,0,2749,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR108BA,Bahia,TERRA,37,17,0,313,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR47BA,Bahia,TERRA,9,5,0,188,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR123BA,Bahia,TERRA,154,94,0,2441,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,3AR20BA,Bahia,TERRA,176,122,0,3201,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR301DBA,Bahia,TERRA,213,122,0,5224,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR295BA,Bahia,TERRA,245,131,0,8596,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR296DBA,Bahia,TERRA,16,11,0,3728,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR198BA,Bahia,TERRA,31,26,0,871,0,,,,,,,,
2023,ago/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR197BA,Bahia,TERRA,4,2,0,1077,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA1DBA,Bahia,TERRA,60,4,0,0,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND3DBA,Bahia,TERRA,234,319,0,2654,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,1BRSA1299DBA,Bahia,TERRA,78,94,0,699,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND21DBA,Bahia,TERRA,95,9,0,1402,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND14DBA,Bahia,TERRA,160,203,0,3027,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND48DBA,Bahia,TERRA,87,2,0,2771,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA6DBA,Bahia,TERRA,109,2,0,0,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA4DBA,Bahia,TERRA,55,134,0,0,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND36DPBA,Bahia,TERRA,117,247,0,15,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JND13DBA,Bahia,TERRA,143,446,0,4,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,3BRSA414DPBA,Bahia,TERRA,84,997,0,0,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7JNDS3DPBA,Bahia,TERRA,131,26,0,2071,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA2DBA,Bahia,TERRA,105,64,0,0,0,,,,,,,,
2023,ago/2023,TANGARÁ,Recôncavo,Estação Jandaia,7TGA7DBA,Bahia,TERRA,64,8,0,0,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM79BA,Bahia,TERRA,24,0,0,172,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM34BA,Bahia,TERRA,88,1,0,2312,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM241DBA,Bahia,TERRA,155,1,0,989,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,8FBM108BA,Bahia,TERRA,121,1,0,2170,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM165BA,Bahia,TERRA,53,0,0,612,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,8FBM177BA,Bahia,TERRA,87,1,0,796,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM38BA,Bahia,TERRA,88,1,0,2056,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM230DBA,Bahia,TERRA,237,2,0,736,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,3FBM9BA,Bahia,TERRA,83,1,0,855,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM67BA,Bahia,TERRA,107,1,0,1379,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,7FBM93BA,Bahia,TERRA,265,2,0,1910,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM138BA,Bahia,TERRA,36,0,0,622,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM251DBA,Bahia,TERRA,8,0,0,342,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,7FBM31BA,Bahia,TERRA,57,0,0,480,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM98BA,Bahia,TERRA,113,1,0,1906,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM90BA,Bahia,TERRA,30,0,0,611,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM254DBA,Bahia,TERRA,36,0,0,874,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM104BA,Bahia,TERRA,39,0,0,844,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM127BA,Bahia,TERRA,34,0,0,792,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,7FBM229DBA,Bahia,TERRA,44,0,0,413,0,,,,,,,,
2023,ago/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM267DBA,Bahia,TERRA,43,0,0,334,0,,,,,,,,
