[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP196RN,Rio Grande do Norte,TERRA,2,0,0,368,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP448DRN,Rio Grande do Norte,TERRA,8,0,0,633,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP447DRN,Rio Grande do Norte,TERRA,16,0,0,1694,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP162RN,Rio Grande do Norte,TERRA,4,0,0,309,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP422RN,Rio Grande do Norte,TERRA,32,2,0,900,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP164RN,Rio Grande do Norte,TERRA,4,1,0,205,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP211RN,Rio Grande do Norte,TERRA,3,1,0,229,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP285RN,Rio Grande do Norte,TERRA,13,1,0,2084,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP241RN,Rio Grande do Norte,TERRA,7,2,0,162,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP231RN,Rio Grande do Norte,TERRA,3,1,0,1944,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP79RN,Rio Grande do Norte,TERRA,4,0,0,1735,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP73ARN,Rio Grande do Norte,TERRA,4,1,0,929,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP75RN,Rio Grande do Norte,TERRA,3,0,0,1745,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP33RN,Rio Grande do Norte,TERRA,1,0,0,223,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP312RN,Rio Grande do Norte,TERRA,10,0,0,196,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP329DRN,Rio Grande do Norte,TERRA,45,12,0,2252,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP324RN,Rio Grande do Norte,TERRA,7,0,0,2030,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP396RN,Rio Grande do Norte,TERRA,6,1,0,1349,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP131RN,Rio Grande do Norte,TERRA,8,1,0,1298,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP350RN,Rio Grande do Norte,TERRA,14,1,0,2615,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP31RN,Rio Grande do Norte,TERRA,12,1,0,28,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP359RN,Rio Grande do Norte,TERRA,2,1,0,167,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP331DRN,Rio Grande do Norte,TERRA,122,29,0,3476,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP293RN,Rio Grande do Norte,TERRA,106,7,0,582,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP274RN,Rio Grande do Norte,TERRA,8,1,0,1107,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP47RN,Rio Grande do Norte,TERRA,5,0,0,1458,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP128RN,Rio Grande do Norte,TERRA,18,1,0,1050,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP393RN,Rio Grande do Norte,TERRA,3,1,0,2186,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP228RN,Rio Grande do Norte,TERRA,2,0,0,932,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP191RN,Rio Grande do Norte,TERRA,6,1,0,1853,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP435DRN,Rio Grande do Norte,TERRA,17,2,0,2478,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP454RN,Rio Grande do Norte,TERRA,14,2,0,3284,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP433RN,Rio Grande do Norte,TERRA,2,0,0,337,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP342RN,Rio Grande do Norte,TERRA,11,1,0,713,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP347RN,Rio Grande do Norte,TERRA,23,1,0,1818,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP354RN,Rio Grande do Norte,TERRA,3,0,0,978,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP395RN,Rio Grande do Norte,TERRA,3,0,0,1251,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP423RN,Rio Grande do Norte,TERRA,3,1,0,1753,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP432DRN,Rio Grande do Norte,TERRA,3,0,0,1745,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP421RN,Rio Grande do Norte,TERRA,8,2,0,1598,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP387RN,Rio Grande do Norte,TERRA,6,0,0,77,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP178RN,Rio Grande do Norte,TERRA,3,0,0,1391,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP129RN,Rio Grande do Norte,TERRA,3,0,0,241,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP326RN,Rio Grande do Norte,TERRA,13,1,0,1935,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP306RN,Rio Grande do Norte,TERRA,4,1,0,275,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP328RN,Rio Grande do Norte,TERRA,4,0,0,851,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP13RN,Rio Grande do Norte,TERRA,11,3,0,616,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP215RN,Rio Grande do Norte,TERRA,7,1,0,1725,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP467DRN,Rio Grande do Norte,TERRA,3,0,0,293,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP21RN,Rio Grande do Norte,TERRA,46,7,0,692,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP452DRN,Rio Grande do Norte,TERRA,14,2,0,2175,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP436DRN,Rio Grande do Norte,TERRA,10,1,0,937,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP453RN,Rio Grande do Norte,TERRA,3,0,0,587,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP457RN,Rio Grande do Norte,TERRA,4,0,0,3432,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP260HRN,Rio Grande do Norte,TERRA,29,3,0,2772,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP229RN,Rio Grande do Norte,TERRA,3,1,0,2571,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP22RN,Rio Grande do Norte,TERRA,57,3,0,3374,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP271RN,Rio Grande do Norte,TERRA,10,1,0,773,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP248RN,Rio Grande do Norte,TERRA,6,1,0,1940,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP238RN,Rio Grande do Norte,TERRA,5,0,0,1249,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP80RN,Rio Grande do Norte,TERRA,7,2,0,108,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP26RN,Rio Grande do Norte,TERRA,3,0,0,732,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP193RN,Rio Grande do Norte,TERRA,28,2,0,1795,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP441DRN,Rio Grande do Norte,TERRA,5,0,0,2126,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP180RN,Rio Grande do Norte,TERRA,38,10,0,2166,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP212RN,Rio Grande do Norte,TERRA,15,4,0,3321,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP267RN,Rio Grande do Norte,TERRA,3,1,0,844,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP114RN,Rio Grande do Norte,TERRA,10,1,0,1487,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP358RN,Rio Grande do Norte,TERRA,15,1,0,2797,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP135RN,Rio Grande do Norte,TERRA,8,2,0,727,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP218RN,Rio Grande do Norte,TERRA,9,1,0,1341,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP430RN,Rio Grande do Norte,TERRA,25,2,0,1973,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP81RN,Rio Grande do Norte,TERRA,7,2,0,906,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP12RN,Rio Grande do Norte,TERRA,3,1,0,1052,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP291ARN,Rio Grande do Norte,TERRA,3,1,0,413,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP106RN,Rio Grande do Norte,TERRA,22,5,0,1704,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP479RN,Rio Grande do Norte,TERRA,49,3,0,530,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP455RN,Rio Grande do Norte,TERRA,9,2,0,153,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP259RN,Rio Grande do Norte,TERRA,3,1,0,70,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP126ARN,Rio Grande do Norte,TERRA,3,0,0,47,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP366RN,Rio Grande do Norte,TERRA,3,1,0,587,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP362RN,Rio Grande do Norte,TERRA,3,0,0,491,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP319RN,Rio Grande do Norte,TERRA,5,1,0,597,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP160RN,Rio Grande do Norte,TERRA,3,0,0,38,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP311RN,Rio Grande do Norte,TERRA,18,5,0,826,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP95RN,Rio Grande do Norte,TERRA,7,0,0,1226,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP102RN,Rio Grande do Norte,TERRA,13,2,0,1804,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP103RN,Rio Grande do Norte,TERRA,25,2,0,3141,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP269RN,Rio Grande do Norte,TERRA,34,7,0,2976,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP272RN,Rio Grande do Norte,TERRA,3,1,0,878,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP270RN,Rio Grande do Norte,TERRA,13,2,0,1716,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP284RN,Rio Grande do Norte,TERRA,3,0,0,844,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP127RN,Rio Grande do Norte,TERRA,13,1,0,2624,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP381RN,Rio Grande do Norte,TERRA,6,0,0,1025,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP486DRN,Rio Grande do Norte,TERRA,13,1,0,2021,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,4FP55RN,Rio Grande do Norte,TERRA,16,1,0,1151,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP438RN,Rio Grande do Norte,TERRA,10,1,0,1612,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP426RN,Rio Grande do Norte,TERRA,3,0,0,657,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP443DRN,Rio Grande do Norte,TERRA,7,1,0,1013,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,4FP6RN,Rio Grande do Norte,TERRA,14,4,0,2449,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP315RN,Rio Grande do Norte,TERRA,3,0,0,3248,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP292RN,Rio Grande do Norte,TERRA,3,0,0,489,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP266RN,Rio Grande do Norte,TERRA,3,0,0,159,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP242RN,Rio Grande do Norte,TERRA,9,2,0,480,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,1FP2RN,Rio Grande do Norte,TERRA,11,3,0,530,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP222RN,Rio Grande do Norte,TERRA,25,5,0,1613,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP176ARN,Rio Grande do Norte,TERRA,6,1,0,85,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP483RN,Rio Grande do Norte,TERRA,6,0,0,1177,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP372RN,Rio Grande do Norte,TERRA,10,1,0,2127,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP145RN,Rio Grande do Norte,TERRA,48,13,0,1591,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP394RN,Rio Grande do Norte,TERRA,3,0,0,323,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP15RN,Rio Grande do Norte,TERRA,15,1,0,153,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP300RN,Rio Grande do Norte,TERRA,3,0,0,1497,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP109RN,Rio Grande do Norte,TERRA,13,3,0,27,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP251RN,Rio Grande do Norte,TERRA,3,0,0,1434,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP82RN,Rio Grande do Norte,TERRA,6,1,0,308,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP99RN,Rio Grande do Norte,TERRA,19,2,0,223,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP153RN,Rio Grande do Norte,TERRA,10,2,0,1085,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,4FP5RN,Rio Grande do Norte,TERRA,16,4,0,1669,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP389RN,Rio Grande do Norte,TERRA,7,1,0,717,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP148RN,Rio Grande do Norte,TERRA,3,1,0,182,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP384RN,Rio Grande do Norte,TERRA,9,1,0,65,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP373RN,Rio Grande do Norte,TERRA,22,2,0,382,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP365RN,Rio Grande do Norte,TERRA,5,1,0,2819,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP352RN,Rio Grande do Norte,TERRA,3,0,0,3898,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP333RN,Rio Grande do Norte,TERRA,4,0,0,1541,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP397RN,Rio Grande do Norte,TERRA,8,1,0,1745,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP355RN,Rio Grande do Norte,TERRA,5,1,0,2877,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,1FP3RN,Rio Grande do Norte,TERRA,13,1,0,608,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP368RN,Rio Grande do Norte,TERRA,3,0,0,681,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP360RN,Rio Grande do Norte,TERRA,11,1,0,2664,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP345RN,Rio Grande do Norte,TERRA,29,2,0,2538,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP346RN,Rio Grande do Norte,TERRA,3,0,0,1200,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP113RN,Rio Grande do Norte,TERRA,7,1,0,1367,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP261RN,Rio Grande do Norte,TERRA,11,2,0,693,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP84RN,Rio Grande do Norte,TERRA,5,1,0,720,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP9RN,Rio Grande do Norte,TERRA,5,0,0,1352,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP72RN,Rio Grande do Norte,TERRA,11,1,0,1275,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP299RN,Rio Grande do Norte,TERRA,36,2,0,3906,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP425RN,Rio Grande do Norte,TERRA,3,0,0,243,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP219RN,Rio Grande do Norte,TERRA,6,1,0,1308,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP388RN,Rio Grande do Norte,TERRA,7,2,0,2779,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP197RN,Rio Grande do Norte,TERRA,7,1,0,1446,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP201RN,Rio Grande do Norte,TERRA,26,2,0,2650,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP187RN,Rio Grande do Norte,TERRA,9,1,0,279,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP449DRN,Rio Grande do Norte,TERRA,14,4,0,861,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP171RN,Rio Grande do Norte,TERRA,6,1,0,323,0,,,,,,,,
2023,mar/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Central de Fazenda Pocinho,7FP469RN,Rio Grande do Norte,TERRA,3,1,0,461,0,,,,,,,,
2023,jan/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7RP118RN,Rio Grande do Norte,TERRA,12,0,0,3871,0,,,,,,,,
2023,jan/2023,ESTREITO,Potiguar,Estação Coletora Estreito A,7ET744RN,Rio Grande do Norte,TERRA,28,0,0,1906,0,,,,,,,,
2023,jan/2023,ESTREITO,Potiguar,Estação Coletora Estreito A,7ET739HRN,Rio Grande do Norte,TERRA,36,0,0,4021,0,,,,,,,,
2023,jan/2023,ESTREITO,Potiguar,Estação Coletora Estreito A,7ET768HRN,Rio Grande do Norte,TERRA,12,0,0,1825,0,,,,,,,,
2023,jan/2023,ESTREITO,Potiguar,Estação Coletora Rio Panon A,7ET1411DRN,Rio Grande do Norte,TERRA,9,0,0,1675,0,,,,,,,,
